stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
"571","571","S.P. 18 civico 167","","40.7339","8.46008","","","","","",""
"572","572","S.P. 18 civico 151","","40.7334","8.46297","","","","","",""
"573","573","S.P. 18 civico 121","","40.734","8.46516","","","","","",""
"574","574","S.P. 18 civico 117","","40.7355","8.46877","","","","","",""
"575","575","S.P. 18 civico 113","","40.7354","8.47297","","","","","",""
"576","576","S.P. 18 Fr. civico 118","","40.7358","8.47752","","","","","",""
"577","577","S.P. 18 inc. (Nuova Str. Per Aghero)","","40.736","8.47922","","","","","",""
"578","578","S.P. 18 civico 75","","40.7365","8.48788","","","","","",""
"579","579","S.P. 18 civico 73","","40.736","8.48987","","","","","",""
"58","58","Via  Amendola civico 18","","40.7187","8.56002","","","","","",""
"580","580","S.P. 18 Fr. civico 72","","40.7356","8.49323","","","","","",""
"581","581","S.P. 18 civico 47","","40.7364","8.49815","","","","","",""
"582","582","S.P. 18 Fr. civico 52","","40.7367","8.50007","","","","","",""
"583","583","S.P. 18 civico 23","","40.7364","8.50422","","","","","",""
"584","584","S.P. 18 civico 17","","40.7356","8.50893","","","","","",""
"585","585","S.P. 18 Fr. civico 4","","40.734","8.51595","","","","","",""
"586","586","Z.I. P. Niedda  Str.18 (Lato Lombardini)","","40.7355","8.53653","","","","","",""
"587","587","Z.I. P. Niedda  Str. 2 (Lato Nord Carri)","","40.7357","8.5335","","","","","",""
"588","588","V. De Martini civico 12","","40.754","8.51577","","","","","",""
"589","589","V. De Martini civico 24","","40.7574","8.5151","","","","","",""
"59","59","Via  Turati Civico 28","","40.7178","8.55975","","","","","",""
"590","590","V. De Martini civico 42","","40.7593","8.51483","","","","","",""
"591","591","V. De Martini civico 52","","40.7606","8.51462","","","","","",""
"592","592","V. De Martini civico 64","","40.7668","8.51207","","","","","",""
"593","593","V. De Martini Fr. civico 75","","40.7702","8.51333","","","","","",""
"594","594","V. De Martini civico 72","","40.7724","8.51168","","","","","",""
"595","595","V. De Martini Fr. civico 99","","40.7756","8.50857","","","","","",""
"596","596","V. De Martini civico 106","","40.7781","8.50577","","","","","",""
"597","597","V. De Martini civico 122","","40.7798","8.50243","","","","","",""
"598","598","V. De Martini civico 130","","40.7805","8.50063","","","","","",""
"599","599","V. De Martini Fr. civico 213","","40.782","8.49882","","","","","",""
"6","6","Viale Italia civico 53","","40.7162","8.5536","","","","","",""
"60","60","Via  Monte Grappa Fr. civico 5","","40.7166","8.55972","","","","","",""
"600","600","V. De Martini civico 140","","40.7839","8.49618","","","","","",""
"601","601","V. De Martini Fr. civico 235","","40.7852","8.4938","","","","","",""
"602","602","V. De Martini civico 196","","40.7867","8.49108","","","","","",""
"603","603","V. De Martini civico 210","","40.7884","8.48848","","","","","",""
"604","604","V. De Martini civico fr. 277","","40.7887","8.4853","","","","","",""
"605","605","V. De Martini civico 214","","40.7895","8.48278","","","","","",""
"606","606","V. De Martini civico 228","","40.7907","8.47962","","","","","",""
"607","607","V. De Martini civico 242","","40.792","8.47782","","","","","",""
"608","608","Capolinea Via De Martini Fr. civico 244","","40.7936","8.47347","","","","","",""
"609","609","V. De Martini Fr. civico 242","","40.7916","8.47807","","","","","",""
"61","61","Via  Rizzeddu Fr. civico 26","","40.7156","8.5612","","","","","",""
"610","610","V. De Martini civico 305","","40.7906","8.47977","","","","","",""
"611","611","V. De Martini civico 295","","40.7894","8.48288","","","","","",""
"612","612","V. De Martini civico 273","","40.7885","8.48563","","","","","",""
"613","613","V. De Martini civico 265","","40.7883","8.48822","","","","","",""
"614","614","V. De Martini civico 247","","40.7865","8.49132","","","","","",""
"615","615","V. De Martini civico 233","","40.7851","8.4939","","","","","",""
"616","616","V. De Martini civico 223","","40.7838","8.49612","","","","","",""
"617","617","V. De Martini civico 213","","40.7819","8.49872","","","","","",""
"618","618","V. De Martini civico 203","","40.7803","8.50075","","","","","",""
"619","619","V. De Martini civico 181","","40.7795","8.50302","","","","","",""
"62","62","Via  Rizzeddu civico 21","","40.7139","8.56092","","","","","",""
"620","620","V. De Martini Fr. civico 106","","40.7778","8.50605","","","","","",""
"621","621","V. De Martini civico 99","","40.7758","8.50822","","","","","",""
"622","622","V. De Martini Fr. civico 72","","40.7721","8.51173","","","","","",""
"623","623","V. De Martini civico 75","","40.7707","8.5128","","","","","",""
"624","624","V. De Martini Fr. civico 64","","40.7663","8.51222","","","","","",""
"625","625","V. De Martini civico 49","","40.7605","8.51453","","","","","",""
"626","626","V. De Martini civico 41","","40.7592","8.51475","","","","","",""
"627","627","V. De Martini Fr. civico 24","","40.7572","8.51507","","","","","",""
"628","628","V. De Martini civico 15","","40.7537","8.51583","","","","","",""
"629","629","V. Baldinca civico 28","","40.7607","8.49668","","","","","",""
"63","63","Via  Rizzeddu angolo Via  Venezia (Lato","","40.7122","8.56062","","","","","",""
"630","630","V. Baldinca civico 50","","40.7586","8.4942","","","","","",""
"631","631","S.P. La Crucca Fr. Civico 69","","40.7589","8.48935","","","","","",""
"632","632","S.P. La Crucca civico 120","","40.759","8.48548","","","","","",""
"633","633","S.P. La Crucca civico 166","","40.7591","8.47972","","","","","",""
"634","634","S.P. La Crucca civico 186","","40.7595","8.47682","","","","","",""
"635","635","S.P. La Crucca civico 204","","40.7604","8.47307","","","","","",""
"636","636","S.P. La Crucca civico 210","","40.7629","8.46687","","","","","",""
"637","637","S.P. La Crucca Fr. civico 285","","40.7614","8.46245","","","","","",""
"638","638","S.P. La Crucca Fr. civico 309","","40.7614","8.45877","","","","","",""
"639","639","S.P. La Crucca civico 260","","40.7624","8.45538","","","","","",""
"64","64","Via  Rockefeller Fr. civico 37","","40.7131","8.55627","","","","","",""
"640","640","S.P. La Crucca Fr. inc. x Truncu Reale","","40.7638","8.45077","","","","","",""
"641","641","Capolinea Truncu Reale","","40.7629","8.4507","","","","","",""
"642","642","S.P. La Cucca Lato incr. x Truncu Reale","","40.7636","8.45097","","","","","",""
"643","643","S.P. La Crucca Fr civico 260","","40.7622","8.45565","","","","","",""
"644","644","S.P. La Crucca civico 309","","40.7614","8.45893","","","","","",""
"645","645","S.P. La Crucca civico 285","","40.7613","8.46252","","","","","",""
"646","646","S.P. La Crucca civico 273","","40.7627","8.46673","","","","","",""
"647","647","S.P. La Crucca civico 245","","40.7601","8.47356","","","","","",""
"648","648","S.P. La Crucca civico 191","","40.7594","8.47657","","","","","",""
"649","649","S.P. La Crucca civico 185","","40.7589","8.47994","","","","","",""
"65","65","Via  Rockefeller civico 40","","40.7145","8.5539","","","","","",""
"650","650","S.P. La Crucca civico 95","","40.7589","8.4856","","","","","",""
"651","651","S.P. La Crucca civico 61","","40.7585","8.48993","","","","","",""
"652","652","V. Baldinca Fr. civico 50","","40.7585","8.49425","","","","","",""
"653","653","V. Baldinca civico 7","","40.7606","8.4968","","","","","",""
"654","654","Via Attilio Deffenu 56","","40.7189","8.56135","","","","","",""
"655","655","Via Attilio Deffenu (Villa Mimosa)","","40.72","8.56311","","","","","",""
"656","656","C. Ecologico v.delle mimose","","40.7135","8.58955","","","","","",""
"657","657","C. Ecologico  fr. V delle mimose","","40.7133","8.58978","","","","","",""
"658","658","Via Turati ( Teminal extraurbano)","","40.7149","8.55682","","","","","",""
"659","659","Via Budapest Parco Monserrato","","40.7084","8.55179","","","","","",""
"66","66","Viale Italia civico 74","","40.7162","8.5537","","","","","",""
"660","660","Via Parigi","","40.7101","8.5536","","","","","",""
"661","661","Via Vienna Campus Universitario","","40.7095","8.55252","","","","","",""
"662","662","Via Washington (lato scuole elementari)","","40.7119","8.55441","","","","","",""
"663","663","Via Turati (Fr. Terminal Extraurbano)","","40.7148","8.55707","","","","","",""
"666","666","S.P. 56 Km 5,500","","40.7699","8.43618","","","","","",""
"667","667","S.P. 56 Km 5,900","","40.7729","8.43087","","","","","",""
"668","668","S.P. 56 civico 10","","40.7747","8.42745","","","","","",""
"669","669","Pian di Sorres inc. di ingresso","","40.7757","8.42158","","","","","",""
"67","67","S.P. 132 civico 253","","40.7623","8.46891","","","","","",""
"670","670","Pian di Sorres Fr. civico 5","","40.7766","8.41878","","","","","",""
"671","671","Pian di Sorres civico 4","","40.7779","8.41622","","","","","",""
"672","672","Pian di Sorres civico 6","","40.7795","8.41293","","","","","",""
"673","673","Pian di Sorres civico 12","","40.7814","8.40918","","","","","",""
"674","674","Pian di Sorres Fr. civico 12","","40.7812","8.4093","","","","","",""
"675","675","Pian di Sorres civico 31","","40.7795","8.41282","","","","","",""
"676","676","Pian di Sorres civico 15","","40.7778","8.41622","","","","","",""
"677","677","Pian di Sorres civico 5","","40.7765","8.41888","","","","","",""
"678","678","S.P. 56 Km 6,100","","40.7746","8.42752","","","","","",""
"679","679","S.P. 56 Km 6,500","","40.7727","8.43108","","","","","",""
"68","68","Via  delle Croci Fr. civico 3","","40.7182","8.55192","","","","","",""
"680","680","Pian di Sorres civico 1","","40.7754","8.42096","","","","","",""
"681","681","Capolinea Pian di Sorres","","40.7828","8.40666","","","","","",""
"682","682","Via Capitano Bellieni civico 23","","40.7247","8.56507","","","","","",""
"683","683","Via Manno civico 37","","40.7236","8.56324","","","","","",""
"685","685","Via Remo Branca fr.civico 12","","40.7844","8.46471","","","","","",""
"686","686","Via Barore Diegu (angolo Via Remo Branca","","40.783","8.46331","","","","","",""
"687","687","Via Barore Diegu civico 10","","40.78","8.47072","","","","","",""
"688","688","Via Barore Diegu fr. civico 21","","40.7788","8.47217","","","","","",""
"689","689","Via Bacchelli civico 8","","40.779","8.47535","","","","","",""
"69","69","Via  delle Croci (P.le Chiesa di S.Pietr","","40.719","8.55003","","","","","",""
"691","691","Via Lorenzo Auzzas fr. civico 10","","40.7573","8.4953","","","","","",""
"692","692","S.P. 60 (Buddi Buddi) civico 54","","40.7578","8.53685","","","","","",""
"693","693","S.P. 60 (Buddi Buddi) Fr. civico 54","","40.7576","8.53695","","","","","",""
"694","694","S.P. 81 Km 0,500 da inc. con S.P. 60","","40.8196","8.51308","","","","","",""
"695","695","S.P. 81 Km 0,700 da inc. con S.P. 60","","40.8201","8.51624","","","","","",""
"696","696","S.P. 81 Km 1,100 da inc. con S.P. 60","","40.821","8.51937","","","","","",""
"697","697","S.P. 81 Km 1,800 da inc. con S.P. 60","","40.8226","8.52875","","","","","",""
"698","698","S.P. 81 Km 2,600 da inc. con S.P. 60","","40.8244","8.53732","","","","","",""
"699","699","S.P. 81 Km 3,100 da inc. con S.P. 60","","40.8256","8.54217","","","","","",""
"7","7","Via Rockefeller (Vic. CGIL)","","40.7141","8.55397","","","","","",""
"70","70","Via  delle Croci civico 12","","40.7195","8.54818","","","","","",""
"700","700","S.P. 81 Km 3,800 da inc. con S.P. 60","","40.8278","8.54997","","","","","",""
"701","701","Capolinea Marina di Sorso","","40.8284","8.55432","","","","","",""
"702","702","Z.I. P. Niedda str. 16 (Lato Taula)","","40.7339","8.5396","","","","","",""
"703","703","Z.I. P. Niedda str. 17 n° 7(Fr.ex Merc.)","","40.7351","8.53887","","","","","",""
"704","704","Via Lorenzo Auzzas fr. civico 18","","40.7568","8.49768","","","","","",""
"705","705","Via Lorenzo Auzzas fr. civico 34","","40.7547","8.50014","","","","","",""
"706","706","Z.I. P. Niedda str. 5 n°5(In.Aut.Torres)","","40.737","8.53287","","","","","",""
"707","707","Z.I. P. Niedda str. 5 (Ingr. Ennas)","","40.7388","8.53303","","","","","",""
"708","708","Z.I. P. Niedda st.6 n° 20 (I.T.Poddighe)","","40.7406","8.53255","","","","","",""
"709","709","Z.I. P. Niedda str. 6 (Lato Ingr. Carni)","","40.741","8.52875","","","","","",""
"71","71","Via  Deledda alta (Lato Recinzione Ist.","","40.7377","8.57487","","","","","",""
"710","710","Z.I. P. Niedda str. 1 (Fr.In. Manconi)","","40.7394","8.52798","","","","","",""
"711","711","Z.I. P. Niedda str.1 (Fr.In.Cesaraccio)","","40.737","8.52798","","","","","",""
"713","713","Viale Sant'Orsola fr. civico 1","","40.7462","8.53048","","","","","",""
"715","715","Z.I. P. Niedda str. 11/12 (P. di svolta)","","40.7269","8.52522","","","","","",""
"716","716","Z.I. P. Niedda str.11 n°20 (lato Expert)","","40.7292","8.52681","","","","","",""
"717","717","Viale Sant'Orsola civico 68","","40.7489","8.53205","","","","","",""
"718","718","Z.I. P. Niedda str. 9 (Fr. Ferr. Masala)","","40.7302","8.53283","","","","","",""
"719","719","Z.I. P. Niedda str. 26 n°6 (Fr.Gr.Ric.)","","40.7298","8.53606","","","","","",""
"72","72","Via  Deledda alta Fr.(Ist. Prof: Art.)","","40.7377","8.57488","","","","","",""
"720","720","Z.I. P. Niedda str. 22 n°4 (In.Sc.Edile)","","40.7298","8.5384","","","","","",""
"721","721","Z.I. P. Niedda str. 22 (Fr.In.Brichouse)","","40.7315","8.53945","","","","","",""
"722","722","V. Rockfeller Fr. I.N.P.S.","","40.7123","8.55832","","","","","",""
"723","723","V. Rockfeller lato I.N.P.S.","","40.7123","8.55795","","","","","",""
"724","724","V. Piandanna civico 15","","40.7188","8.54653","","","","","",""
"725","725","V. Delle Croci Fr. civico 12","","40.7195","8.54825","","","","","",""
"726","726","S.P. 81  Km 1,000 da in. Marina di Sorso","","40.8257","8.54193","","","","","",""
"727","727","S.P. 81  Km 1,500 da in. Marina di Sorso","","40.8244","8.53727","","","","","",""
"728","728","S.P. 81  Km 2,200 da in. Marina di Sorso","","40.8224","8.52777","","","","","",""
"729","729","S.P. 81  Km 3,000 da in. Marina di Sorso","","40.821","8.5194","","","","","",""
"73","73","Via  Caniga civico 4","","40.7274","8.54655","","","","","",""
"730","730","S.P. 81  Km 3,300 da in. Marina di Sorso","","40.8203","8.51552","","","","","",""
"731","731","S.P. 81  Km 3,600 da in. Marina di Sorso","","40.8194","8.51242","","","","","",""
"732","732","Viale Sant'Orsola fr. civico 68","","40.7489","8.53195","","","","","",""
"733","733","V.le S. Francesco Civico","","40.7302","8.56185","","","","","",""
"734","734","Capolinea La Landrigga (Via Montiferro)","","40.7242","8.4828","","","","","",""
"735","735","S.S. 291 civico 42","","40.725","8.4865","","","","","",""
"736","736","S.S. 291 fronte civico 42","","40.7249","8.48657","","","","","",""
"737","737","S.S. 291 civico 34","","40.7265","8.49127","","","","","",""
"738","738","S.S. 291 fronte civico 33","","40.7265","8.49137","","","","","",""
"739","739","S.S. 291 Li Curuneddi tronco B","","40.7279","8.49593","","","","","",""
"74","74","Via  Caniga civico 52","","40.7259","8.5444","","","","","",""
"740","740","S.S. 291 fronte Li Curuneddi tronco B","","40.7279","8.49607","","","","","",""
"741","741","S.S. 291 fronte civico 24","","40.7295","8.50102","","","","","",""
"742","742","S.S. 291 civico 24","","40.7294","8.50052","","","","","",""
"743","743","S.S. 291 km 4,000","","40.731","8.50425","","","","","",""
"744","744","S.S. 291 fronte km 4,000","","40.7312","8.50509","","","","","",""
"745","745","S.S. 291 civico 9/a","","40.733","8.50827","","","","","",""
"746","746","S.S. 291 civico 12/a","","40.7332","8.50825","","","","","",""
"747","747","S.S. 291 civico 2/a","","40.7333","8.51468","","","","","",""
"748","748","S.S. 291 fronte civico 2/a","","40.7333","8.51455","","","","","",""
"749","749","V. Li Punti fronte civico 135","","40.7467","8.52123","","","","","",""
"75","75","Via  Caniga civico 58","","40.7252","8.53893","","","","","",""
"750","750","V. Pala di Carru civico 12","","40.745","8.51661","","","","","",""
"751","751","S.P. 18 viadotto","","40.7388","8.48398","","","","","",""
"752","752","Viale Sant'Orsola civico 1","","40.7463","8.53036","","","","","",""
"753","753","V. Lobina civ. 8","","40.7467","8.53857","","","","","",""
"754","754","V. Atzeni civ. 6","","40.752","8.53434","","","","","",""
"755","755","Via Cugia 7","","40.7513","8.5331","","","","","",""
"756","756","V. Cesaraccio fr: 16","","40.7472","8.53663","","","","","",""
"757","757","V. Lobina civ. 7","","40.7467","8.53875","","","","","",""
"758","758","V. Sette Fratelli civ: 27","","40.7503","8.54282","","","","","",""
"759","759","V. Ortobene Fr. Civico n°","","40.7491","8.54502","","","","","",""
"76","76","Via  Caniga civico Fr. Mot. Civile","","40.7237","8.5351","","","","","",""
"760","760","S.P. 81  Km 0,300 da in. Marina di Sorso","","40.8281","8.55055","","","","","",""
"761","761","Via  Pasella civico 1","","40.7481","8.51748","","","","","",""
"762","762","Via  Pasella civico 7","","40.7475","8.51951","","","","","",""
"763","763","Via Ruffilli","","40.744","8.56344","","","","","",""
"764","764","Via Saragat","","40.7446","8.56143","","","","","",""
"765","765","Via Ruffilli","","40.744","8.56344","","","","","",""
"766","766","Via della Torre (Centro medico)","","40.8181","8.46404","","","","","",""
"767","767","Via Pirandello - Esso","","40.7448","8.55992","","","","","",""
"768","768","S.C. Platamona fr civico 13","","40.7877","8.46893","","","","","",""
"769","769","S.C. Platamona civico 13","","40.7878","8.46883","","","","","",""
"77","77","Via  Caniga civico 108","","40.722","8.53123","","","","","",""
"770","770","Via Vivaldi 9","","40.7486","8.54748","","","","","",""
"771","771","Via Baldinca civico 2","","40.7622","8.49902","","","","","",""
"772","772","Via Baldinca civico 1","","40.762","8.49902","","","","","",""
"773","773","Via Pertini","","40.7432","8.5631","","","","","",""
"774","774","Via  Brigata Sassari 81","","40.7238","8.56113","","","","","",""
"775","775","Via Berlinguer","","40.7415","8.56158","","","","","",""
"776","776","Via Padre Zirano","","40.7257","8.55259","","","","","",""
"777","777","Via dei Gremi","","40.7251","8.55375","","","","","",""
"778","778","Corso Vittorio Emanuele 124","","40.7289","8.55789","","","","","",""
"779","779","Corso Vittorio Emanuele 117","","40.7289","8.55789","","","","","",""
"78","78","Via  Caniga Fr. civico 49","","40.7207","8.52793","","","","","",""
"780","780","Via Carlo Alberto 32","","40.7242","8.56269","","","","","",""
"781","781","Via Lorenzo Auzzas fr. civico 46","","40.7534","8.50235","","","","","",""
"782","782","Via Pigliaru civico 3","","40.7357","8.57441","","","","","",""
"783","783","Via Pigliaru civico 7/b","","40.7341","8.57267","","","","","",""
"784","784","Via Pigliaru fr. civico 22","","40.7331","8.57078","","","","","",""
"785","785","Srada Comunale Giovanni Paolo II (Tribun","","40.7215","8.54511","","","","","",""
"786","786","Srada Comunale Giovanni Paolo II (fr. Tr","","40.721","8.54587","","","","","",""
"787","787","Via De Luna Gavino (Caffč Del Portico)","","40.7518","8.50811","","","","","",""
"788","788","Via Sette Fratelli 11","","40.7511","8.54399","","","","","",""
"789","789","S.P. 56 civico 2","","40.7371","8.44992","","","","","",""
"79","79","Via Padre Luca","","40.717","8.5236","","","","","",""
"790","790","S.P. 56 fronte civico 2","","40.737","8.44987","","","","","",""
"791","791","Via Flumendosa fr.2","","40.7471","8.54647","","","","","",""
"792","792","Via Monte Furru 22","","40.7459","8.56783","","","","","",""
"793","793","Capolinea Bancali (Casa Circondariale)","","40.7402","8.44964","","","","","",""
"8","8","Via Rockefeller civico 37","","40.7129","8.55632","","","","","",""
"80","80","Via Peppino Mereu","","40.7181","8.52459","","","","","",""
"82","82","S.V.  Cabu D'Ispiga civico","","40.7383","8.57533","","","","","",""
"83","83","S.V.  Cabu D'Ispiga civico","","40.741","8.57695","","","","","",""
"84","84","S.V.  Cabu D'Ispiga civico","","40.7411","8.57698","","","","","",""
"85","85","S.V.  Cabu D'Ispiga civico","","40.7452","8.58115","","","","","",""
"86","86","S.V.  Cabu D'Ispiga civico","","40.7446","8.58027","","","","","",""
"87","87","Capolinea S. Francesco","","40.7475","8.58497","","","","","",""
"88","88","S.P. 18 civico 47","","40.7342","8.51577","","","","","",""
"881","881","Corso Regina M.di Savoia(Ist.Magistrale)","","40.7225","8.56317","","","","","",""
"882","882","Via Padre Zirano","","40.7257","8.55259","","","","","",""
"885","885","Via Giagu 1","","40.7151","8.5842","","","","","",""
"89","89","S.P. 18 civico 32","","40.7357","8.50938","","","","","",""
"9","9","Via  Rizzeddu angolo Via  Venezia (Lato","","40.7123","8.56072","","","","","",""
"90","90","S.P. 18 civico Fr. Civivo 21","","40.7366","8.50463","","","","","",""
"91","91","S.P. 18 civico 52","","40.7369","8.50053","","","","","",""
"92","92","S.P. 18 civico 58","","40.7364","8.49798","","","","","",""
"93","93","2° Traversa Monti di la Iescja Km","","40.6968","8.49213","","","","","",""
"94","94","S.V.  Mandra di l'Ainu Km fr. 44/F","","40.6972","8.5016","","","","","",""
"95","95","S.P. 18 viadotto ponte direzione Sacched","","40.7293","8.43095","","","","","",""
"96","96","Capolinea Saccheddu","","40.7257","8.41318","","","","","",""
"97","97","S.P. 18 viadotto ponte direzione Sassari","","40.7292","8.43118","","","","","",""
"98","98","S.P. 18 Fr. Capolinea Bancali","","40.7303","8.44222","","","","","",""
"99","99","S.P. 18 Lato Capolinea Bancali","","40.7301","8.44228","","","","","",""
